Location;Color;Quantity in Pounds at Classifier;Size;Flavor;Quantity in Pounds At Pre-finish Operations;Packaging Type;Quantity in Pounds At Pack Operations
Green Bay, WI;Coloring Agent7;290831;S3;F9;3227;Bag;107
Green Bay, WI;Coloring Agent7;290831;S3;F9;3227;Box;3120
Green Bay, WI;Coloring Agent7;290831;S4;F1;7909;Bag;7909
Green Bay, WI;Coloring Agent7;290831;S4;F12;13061;Bag;13061
Green Bay, WI;Coloring Agent7;290831;S4;F2;539;Bag;539
Green Bay, WI;Coloring Agent7;290831;S4;F3;6007;Bag;6007
Green Bay, WI;Coloring Agent7;290831;S4;F6;4286;Bag;4286
Green Bay, WI;Coloring Agent7;290831;S4;F7;3434;Bag;3434
Green Bay, WI;Coloring Agent7;290831;S4;F8;19966;Bag;17071
Green Bay, WI;Coloring Agent7;290831;S4;F8;19966;Box;2895
Green Bay, WI;Coloring Agent7;290831;S5;F1;6775;Bag;6775
Green Bay, WI;Coloring Agent7;290831;S5;F11;283;Bag;283
Green Bay, WI;Coloring Agent7;290831;S5;F12;3601;Bag;3601
Green Bay, WI;Coloring Agent7;290831;S5;F2;284;Bag;284
Green Bay, WI;Coloring Agent7;290831;S5;F3;2640;Bag;2640
Green Bay, WI;Coloring Agent7;290831;S5;F5;3395;Box;3395
Green Bay, WI;Coloring Agent7;290831;S5;F6;3058;Bag;3058
Green Bay, WI;Coloring Agent7;290831;S5;F8;9303;Bag;6113
Green Bay, WI;Coloring Agent7;290831;S5;F8;9303;Box;3190
Green Bay, WI;Coloring Agent9;223335;S1;F1;281;Bag;281
Green Bay, WI;Coloring Agent9;223335;S1;F11;11353;Bag;4420
Green Bay, WI;Coloring Agent9;223335;S1;F11;11353;Box;6933
Green Bay, WI;Coloring Agent9;223335;S1;F4;4153;Bag;4153
Green Bay, WI;Coloring Agent9;223335;S1;F5;3100;Bag;3100
Green Bay, WI;Coloring Agent9;223335;S1;F6;3093;Bag;3093
Green Bay, WI;Coloring Agent9;223335;S1;F7;3606;Bag;3606
Green Bay, WI;Coloring Agent9;223335;S1;F9;3275;Box;3275
Green Bay, WI;Coloring Agent9;223335;S2;F1;3512;Bag;692
Green Bay, WI;Coloring Agent9;223335;S2;F1;3512;Box;2820
Green Bay, WI;Coloring Agent9;223335;S2;F11;9317;Bag;8061
Green Bay, WI;Coloring Agent9;223335;S2;F11;9317;Box;1256
Green Bay, WI;Coloring Agent9;223335;S2;F12;5165;Box;5165
Green Bay, WI;Coloring Agent9;223335;S2;F2;3110;Box;3110
Green Bay, WI;Coloring Agent9;223335;S2;F3;7487;Bag;7487
Green Bay, WI;Coloring Agent9;223335;S2;F5;1207;Bag;1207
Green Bay, WI;Coloring Agent9;223335;S2;F6;17930;Bag;14965
Green Bay, WI;Coloring Agent9;223335;S2;F6;17930;Box;2965
Green Bay, WI;Coloring Agent9;223335;S2;F7;7613;Bag;7613
Green Bay, WI;Coloring Agent9;223335;S2;F8;7515;Box;7515
Green Bay, WI;Coloring Agent9;223335;S2;F9;8876;Bag;8876
Green Bay, WI;Coloring Agent9;223335;S3;F1;324;Bag;324
Green Bay, WI;Coloring Agent9;223335;S3;F10;5810;Box;5810
Green Bay, WI;Coloring Agent9;223335;S3;F3;4456;Bag;4456
Green Bay, WI;Coloring Agent9;223335;S3;F4;3838;Box;3838
Green Bay, WI;Coloring Agent9;223335;S3;F6;6768;Bag;6768
Green Bay, WI;Coloring Agent9;223335;S3;F7;4214;Bag;4214
Green Bay, WI;Coloring Agent9;223335;S3;F8;3680;Bag;3680
Green Bay, WI;Coloring Agent9;223335;S3;F9;4207;Bag;4207
Green Bay, WI;Coloring Agent9;223335;S4;F1;7472;Bag;7472
Green Bay, WI;Coloring Agent9;223335;S4;F10;3138;Box;3138
Green Bay, WI;Coloring Agent9;223335;S4;F11;10982;Bag;10982
Green Bay, WI;Coloring Agent9;223335;S4;F2;7498;Box;7498
Green Bay, WI;Coloring Agent9;223335;S4;F3;3218;Bag;3218
Green Bay, WI;Coloring Agent9;223335;S4;F5;10796;Bag;10796
Green Bay, WI;Coloring Agent9;223335;S4;F6;7154;Bag;7154
Green Bay, WI;Coloring Agent9;223335;S4;F7;7137;Bag;7137
Green Bay, WI;Coloring Agent9;223335;S4;F9;9853;Bag;8321
Green Bay, WI;Coloring Agent9;223335;S4;F9;9853;Box;1532
Green Bay, WI;Coloring Agent9;223335;S5;F1;216;Bag;216
Green Bay, WI;Coloring Agent9;223335;S5;F10;2796;Bag;2796
Green Bay, WI;Coloring Agent9;223335;S5;F12;2463;Bag;2463
Green Bay, WI;Coloring Agent9;223335;S5;F3;4921;Bag;2511
Green Bay, WI;Coloring Agent9;223335;S5;F3;4921;Box;2410
Green Bay, WI;Coloring Agent9;223335;S5;F4;2589;Bag;2589
Green Bay, WI;Coloring Agent9;223335;S5;F5;9212;Bag;3204
Green Bay, WI;Coloring Agent9;223335;S5;F5;9212;Box;6008
Springfield, MO;Coloring Agent1;108198;S1;F1;1497;Bag;1497
Springfield, MO;Coloring Agent1;108198;S1;F11;1779;Bag;1779
Springfield, MO;Coloring Agent1;108198;S1;F12;1943;Bag;771
Springfield, MO;Coloring Agent1;108198;S1;F12;1943;Box;1172
Springfield, MO;Coloring Agent1;108198;S1;F3;1203;Bag;1203
Springfield, MO;Coloring Agent1;108198;S1;F6;3315;Bag;3315
Springfield, MO;Coloring Agent1;108198;S1;F8;1566;Bag;324
Springfield, MO;Coloring Agent1;108198;S1;F8;1566;Box;1242
Springfield, MO;Coloring Agent1;108198;S1;F9;1231;Bag;1231
Springfield, MO;Coloring Agent1;108198;S2;F1;2472;Bag;2472
Springfield, MO;Coloring Agent1;108198;S2;F11;4201;Bag;4201
Springfield, MO;Coloring Agent1;108198;S2;F12;981;Bag;981
Springfield, MO;Coloring Agent1;108198;S2;F2;1061;Bag;1061
Springfield, MO;Coloring Agent1;108198;S2;F4;1112;Bag;1112
Springfield, MO;Coloring Agent1;108198;S2;F5;1290;Box;1290
Springfield, MO;Coloring Agent1;108198;S2;F6;8639;Bag;8639
Springfield, MO;Coloring Agent1;108198;S2;F7;4225;Bag;3027
Springfield, MO;Coloring Agent1;108198;S2;F7;4225;Box;1198
Springfield, MO;Coloring Agent1;108198;S2;F8;6321;Bag;6321
Springfield, MO;Coloring Agent1;108198;S3;F1;2370;Bag;2370
Springfield, MO;Coloring Agent1;108198;S3;F10;991;Bag;991
Springfield, MO;Coloring Agent1;108198;S3;F11;818;Bag;818
Springfield, MO;Coloring Agent1;108198;S3;F12;1058;Box;1058
Springfield, MO;Coloring Agent1;108198;S3;F3;1263;Bag;1263
Springfield, MO;Coloring Agent1;108198;S3;F6;4242;Bag;2349
Springfield, MO;Coloring Agent1;108198;S3;F6;4242;Box;1893
Springfield, MO;Coloring Agent1;108198;S3;F7;1278;Box;1278
Springfield, MO;Coloring Agent1;108198;S3;F8;2383;Bag;2383
Springfield, MO;Coloring Agent1;108198;S4;F1;3330;Bag;3330
Springfield, MO;Coloring Agent1;108198;S4;F10;1255;Bag;1255
Springfield, MO;Coloring Agent1;108198;S4;F11;2391;Bag;2391
Springfield, MO;Coloring Agent1;108198;S4;F2;977;Bag;977
Springfield, MO;Coloring Agent1;108198;S4;F5;2060;Bag;1155
Springfield, MO;Coloring Agent1;108198;S4;F5;2060;Box;905
Springfield, MO;Coloring Agent1;108198;S4;F6;3001;Bag;3001
Springfield, MO;Coloring Agent1;108198;S4;F7;4182;Bag;4182
Springfield, MO;Coloring Agent1;108198;S4;F8;3851;Bag;3851
Springfield, MO;Coloring Agent1;108198;S5;F1;2693;Bag;2693
Springfield, MO;Coloring Agent1;108198;S5;F11;5307;Bag;5307
Springfield, MO;Coloring Agent1;108198;S5;F12;410;Bag;410
Springfield, MO;Coloring Agent1;108198;S5;F3;1310;Bag;1310
Springfield, MO;Coloring Agent1;108198;S5;F4;2077;Bag;2077
Springfield, MO;Coloring Agent1;108198;S5;F6;7465;Bag;7465
Springfield, MO;Coloring Agent1;108198;S5;F7;3677;Bag;3677
Springfield, MO;Coloring Agent1;108198;S5;F8;4753;Bag;4753
Springfield, MO;Coloring Agent1;108198;S5;F9;2220;Bag;1015
Springfield, MO;Coloring Agent1;108198;S5;F9;2220;Box;1205
Springfield, MO;Coloring Agent10;89476;S1;F10;1936;Bag;1636
Springfield, MO;Coloring Agent10;89476;S1;F10;1936;Box;300
Springfield, MO;Coloring Agent10;89476;S1;F4;1968;Bag;828
Springfield, MO;Coloring Agent10;89476;S1;F4;1968;Box;1140
Springfield, MO;Coloring Agent10;89476;S1;F5;1203;Bag;1203
Springfield, MO;Coloring Agent10;89476;S1;F6;2913;Bag;1901
Springfield, MO;Coloring Agent10;89476;S1;F6;2913;Box;1012
Springfield, MO;Coloring Agent10;89476;S1;F7;2302;Box;2302
Springfield, MO;Coloring Agent10;89476;S1;F9;2874;Bag;2874
Springfield, MO;Coloring Agent10;89476;S2;F10;7219;Bag;6007
Springfield, MO;Coloring Agent10;89476;S2;F10;7219;Box;1212
Springfield, MO;Coloring Agent10;89476;S2;F2;2634;Bag;1366
Springfield, MO;Coloring Agent10;89476;S2;F2;2634;Box;1268
Springfield, MO;Coloring Agent10;89476;S2;F6;2681;Bag;2681
Springfield, MO;Coloring Agent10;89476;S2;F7;4030;Bag;4030
Springfield, MO;Coloring Agent10;89476;S2;F8;1461;Bag;313
Springfield, MO;Coloring Agent10;89476;S2;F8;1461;Box;1148
Springfield, MO;Coloring Agent10;89476;S2;F9;6610;Bag;6610
Springfield, MO;Coloring Agent10;89476;S3;F10;3191;Bag;3191
Springfield, MO;Coloring Agent10;89476;S3;F12;2255;Bag;1187
Springfield, MO;Coloring Agent10;89476;S3;F12;2255;Box;1068
Springfield, MO;Coloring Agent10;89476;S3;F2;2573;Bag;1095
Springfield, MO;Coloring Agent10;89476;S3;F2;2573;Box;1478
Springfield, MO;Coloring Agent10;89476;S3;F5;2332;Bag;2332
Springfield, MO;Coloring Agent10;89476;S3;F6;3911;Bag;3824
Springfield, MO;Coloring Agent10;89476;S3;F6;3911;Box;87
Springfield, MO;Coloring Agent10;89476;S3;F7;3441;Bag;2009
Springfield, MO;Coloring Agent10;89476;S3;F7;3441;Box;1432
Springfield, MO;Coloring Agent10;89476;S3;F8;25;Bag;25
Springfield, MO;Coloring Agent10;89476;S3;F9;4924;Bag;4924
Springfield, MO;Coloring Agent10;89476;S4;F1;2354;Bag;1379
Springfield, MO;Coloring Agent10;89476;S4;F1;2354;Box;975
Springfield, MO;Coloring Agent10;89476;S4;F10;1235;Bag;1235
Springfield, MO;Coloring Agent10;89476;S4;F11;3599;Bag;3599
Springfield, MO;Coloring Agent10;89476;S4;F12;902;Bag;902
Springfield, MO;Coloring Agent10;89476;S4;F4;2385;Bag;2385
Springfield, MO;Coloring Agent10;89476;S4;F5;1008;Bag;1008
Springfield, MO;Coloring Agent10;89476;S4;F6;2662;Bag;2662
Springfield, MO;Coloring Agent10;89476;S4;F8;744;Bag;744
Springfield, MO;Coloring Agent10;89476;S4;F9;4136;Bag;4136
Springfield, MO;Coloring Agent10;89476;S5;F10;288;Bag;288
Springfield, MO;Coloring Agent10;89476;S5;F12;1126;Bag;1126
Springfield, MO;Coloring Agent10;89476;S5;F3;2374;Bag;1139
Springfield, MO;Coloring Agent10;89476;S5;F3;2374;Box;1235
Springfield, MO;Coloring Agent10;89476;S5;F5;1203;Bag;1203
Springfield, MO;Coloring Agent10;89476;S5;F6;648;Bag;648
Springfield, MO;Coloring Agent10;89476;S5;F7;1056;Bag;1056
Springfield, MO;Coloring Agent10;89476;S5;F8;1032;Bag;1032
Springfield, MO;Coloring Agent10;89476;S5;F9;2241;Bag;1106
Springfield, MO;Coloring Agent10;89476;S5;F9;2241;Box;1135
Springfield, MO;Coloring Agent11;89369;S1;F10;2207;Bag;2207
Springfield, MO;Coloring Agent11;89369;S1;F11;1494;Bag;875
Springfield, MO;Coloring Agent11;89369;S1;F11;1494;Box;619
Springfield, MO;Coloring Agent11;89369;S1;F3;1174;Bag;1174
Springfield, MO;Coloring Agent11;89369;S1;F4;1344;Bag;94
Springfield, MO;Coloring Agent11;89369;S1;F4;1344;Box;1250
Springfield, MO;Coloring Agent11;89369;S1;F5;1313;Bag;1313
Springfield, MO;Coloring Agent11;89369;S1;F6;3585;Bag;3585
Springfield, MO;Coloring Agent11;89369;S1;F7;600;Bag;600
Springfield, MO;Coloring Agent11;89369;S1;F9;3239;Bag;3239
Springfield, MO;Coloring Agent11;89369;S2;F10;5830;Bag;4805
Springfield, MO;Coloring Agent11;89369;S2;F10;5830;Box;1025
Springfield, MO;Coloring Agent11;89369;S2;F11;934;Box;934
Springfield, MO;Coloring Agent11;89369;S2;F12;1186;Bag;1186
Springfield, MO;Coloring Agent11;89369;S2;F2;600;Bag;600
Springfield, MO;Coloring Agent11;89369;S2;F6;2632;Bag;2632
Springfield, MO;Coloring Agent11;89369;S2;F7;774;Bag;774
Springfield, MO;Coloring Agent11;89369;S2;F8;2448;Bag;1256
Springfield, MO;Coloring Agent11;89369;S2;F8;2448;Box;1192
Springfield, MO;Coloring Agent11;89369;S2;F9;2314;Bag;2314
Springfield, MO;Coloring Agent11;89369;S3;F10;1158;Box;1158
Springfield, MO;Coloring Agent11;89369;S3;F11;1384;Bag;1384
Springfield, MO;Coloring Agent11;89369;S3;F12;60;Box;60
Springfield, MO;Coloring Agent11;89369;S3;F4;1156;Bag;1156
Springfield, MO;Coloring Agent11;89369;S3;F5;2524;Bag;1316
Springfield, MO;Coloring Agent11;89369;S3;F5;2524;Box;1208
Springfield, MO;Coloring Agent11;89369;S3;F6;1385;Bag;1385
Springfield, MO;Coloring Agent11;89369;S3;F7;1218;Bag;1218
Springfield, MO;Coloring Agent11;89369;S3;F8;18;Box;18
Springfield, MO;Coloring Agent11;89369;S3;F9;1281;Bag;1281
Springfield, MO;Coloring Agent11;89369;S4;F10;5602;Bag;5602
Springfield, MO;Coloring Agent11;89369;S4;F12;935;Box;935
Springfield, MO;Coloring Agent11;89369;S4;F2;944;Bag;944
Springfield, MO;Coloring Agent11;89369;S4;F3;882;Box;882
Springfield, MO;Coloring Agent11;89369;S4;F4;1346;Bag;1346
Springfield, MO;Coloring Agent11;89369;S4;F5;4983;Bag;4983
Springfield, MO;Coloring Agent11;89369;S4;F6;8336;Bag;8336
Springfield, MO;Coloring Agent11;89369;S4;F8;1901;Bag;1011
Springfield, MO;Coloring Agent11;89369;S4;F8;1901;Box;890
Springfield, MO;Coloring Agent11;89369;S4;F9;6746;Bag;6746
Springfield, MO;Coloring Agent11;89369;S5;F1;1845;Bag;982
Springfield, MO;Coloring Agent11;89369;S5;F1;1845;Box;863
Springfield, MO;Coloring Agent11;89369;S5;F10;3057;Bag;3057
Springfield, MO;Coloring Agent11;89369;S5;F12;1819;Bag;1819
Springfield, MO;Coloring Agent11;89369;S5;F3;1020;Box;1020
Springfield, MO;Coloring Agent11;89369;S5;F6;3565;Bag;2493
Springfield, MO;Coloring Agent11;89369;S5;F6;3565;Box;1072
Springfield, MO;Coloring Agent11;89369;S5;F9;4530;Bag;3585
Springfield, MO;Coloring Agent11;89369;S5;F9;4530;Box;945
Springfield, MO;Coloring Agent12;20893;S1;F1;2176;Bag;1854
Springfield, MO;Coloring Agent12;20893;S1;F1;2176;Box;322
Springfield, MO;Coloring Agent12;20893;S1;F12;972;Bag;972
Springfield, MO;Coloring Agent12;20893;S2;F1;2309;Bag;2309
Springfield, MO;Coloring Agent12;20893;S2;F12;951;Bag;951
Springfield, MO;Coloring Agent12;20893;S2;F3;541;Bag;541
Springfield, MO;Coloring Agent12;20893;S2;F6;957;Bag;957
Springfield, MO;Coloring Agent12;20893;S3;F1;1997;Bag;1997
Springfield, MO;Coloring Agent12;20893;S3;F3;846;Box;846
Springfield, MO;Coloring Agent12;20893;S3;F7;860;Bag;860
Springfield, MO;Coloring Agent12;20893;S4;F1;5107;Bag;5107
Springfield, MO;Coloring Agent12;20893;S4;F6;6;Box;6
Springfield, MO;Coloring Agent12;20893;S4;F8;998;Bag;998
Springfield, MO;Coloring Agent12;20893;S5;F1;1901;Bag;1901
Springfield, MO;Coloring Agent12;20893;S5;F8;1272;Bag;289
Springfield, MO;Coloring Agent12;20893;S5;F8;1272;Box;983
Springfield, MO;Coloring Agent13;7548;S1;F1;978;Bag;978
Springfield, MO;Coloring Agent13;7548;S1;F12;564;Bag;564
Springfield, MO;Coloring Agent13;7548;S2;F12;406;Bag;406
Springfield, MO;Coloring Agent13;7548;S2;F7;686;Bag;686
Springfield, MO;Coloring Agent13;7548;S3;F1;1026;Bag;1026
Springfield, MO;Coloring Agent13;7548;S3;F12;376;Bag;376
Springfield, MO;Coloring Agent13;7548;S4;F1;2055;Bag;2055
Springfield, MO;Coloring Agent13;7548;S4;F12;752;Bag;752
Springfield, MO;Coloring Agent13;7548;S5;F1;447;Bag;447
Springfield, MO;Coloring Agent13;7548;S5;F12;258;Bag;258
Springfield, MO;Coloring Agent14;91983;S1;F1;2511;Bag;2511
Springfield, MO;Coloring Agent14;91983;S1;F12;2668;Bag;2668
Springfield, MO;Coloring Agent14;91983;S1;F2;2342;Box;2342
Springfield, MO;Coloring Agent14;91983;S1;F4;1442;Box;1442
Springfield, MO;Coloring Agent14;91983;S1;F6;1400;Box;1400
Springfield, MO;Coloring Agent14;91983;S1;F7;3224;Bag;3224
Springfield, MO;Coloring Agent14;91983;S1;F8;4414;Bag;4414
Springfield, MO;Coloring Agent14;91983;S1;F9;3115;Bag;3115
Springfield, MO;Coloring Agent14;91983;S2;F1;4185;Bag;4185
Springfield, MO;Coloring Agent14;91983;S2;F11;1429;Bag;337
Springfield, MO;Coloring Agent14;91983;S2;F11;1429;Box;1092
Springfield, MO;Coloring Agent14;91983;S2;F12;8666;Bag;7508
Springfield, MO;Coloring Agent14;91983;S2;F12;8666;Box;1158
Springfield, MO;Coloring Agent14;91983;S2;F3;3574;Bag;2394
Springfield, MO;Coloring Agent14;91983;S2;F3;3574;Box;1180
Springfield, MO;Coloring Agent14;91983;S2;F4;2375;Bag;2375
Springfield, MO;Coloring Agent14;91983;S2;F7;1780;Bag;1780
Springfield, MO;Coloring Agent14;91983;S2;F8;6876;Bag;6876
Springfield, MO;Coloring Agent14;91983;S2;F9;6311;Bag;6311
Springfield, MO;Coloring Agent14;91983;S3;F1;1255;Bag;1255
Springfield, MO;Coloring Agent14;91983;S3;F12;1576;Bag;1576
Springfield, MO;Coloring Agent14;91983;S3;F3;1120;Bag;1120
Springfield, MO;Coloring Agent14;91983;S3;F4;2623;Bag;1333
Springfield, MO;Coloring Agent14;91983;S3;F4;2623;Box;1290
Springfield, MO;Coloring Agent14;91983;S3;F5;506;Box;506
Springfield, MO;Coloring Agent14;91983;S3;F6;1254;Bag;1254
Springfield, MO;Coloring Agent14;91983;S3;F7;1199;Bag;1199
Springfield, MO;Coloring Agent14;91983;S3;F9;2356;Bag;1188
Springfield, MO;Coloring Agent14;91983;S3;F9;2356;Box;1168
Springfield, MO;Coloring Agent14;91983;S4;F1;5093;Bag;5093
Springfield, MO;Coloring Agent14;91983;S4;F12;2216;Bag;2216
Springfield, MO;Coloring Agent14;91983;S4;F3;1239;Bag;1239
Springfield, MO;Coloring Agent14;91983;S4;F5;2002;Bag;2002
Springfield, MO;Coloring Agent14;91983;S4;F7;2330;Bag;1138
Springfield, MO;Coloring Agent14;91983;S4;F7;2330;Box;1192
Springfield, MO;Coloring Agent14;91983;S5;F1;2965;Bag;1593
Springfield, MO;Coloring Agent14;91983;S5;F1;2965;Box;1372
Springfield, MO;Coloring Agent14;91983;S5;F12;2655;Bag;2655
Springfield, MO;Coloring Agent14;91983;S5;F7;2376;Bag;1151
Springfield, MO;Coloring Agent14;91983;S5;F7;2376;Box;1225
Springfield, MO;Coloring Agent14;91983;S5;F8;1428;Bag;1428
Springfield, MO;Coloring Agent14;91983;S5;F9;1478;Box;1478
Springfield, MO;Coloring Agent15;87979;S1;F1;8130;Bag;7015
Springfield, MO;Coloring Agent15;87979;S1;F1;8130;Box;1115
Springfield, MO;Coloring Agent15;87979;S1;F12;1222;Bag;1222
Springfield, MO;Coloring Agent15;87979;S1;F3;1105;Bag;1105
Springfield, MO;Coloring Agent15;87979;S1;F5;2745;Bag;2745
Springfield, MO;Coloring Agent15;87979;S1;F6;10390;Bag;10390
Springfield, MO;Coloring Agent15;87979;S1;F7;1173;Bag;1173
Springfield, MO;Coloring Agent15;87979;S1;F8;2993;Bag;2993
Springfield, MO;Coloring Agent15;87979;S1;F9;4798;Bag;4798
Springfield, MO;Coloring Agent15;87979;S2;F1;954;Bag;954
Springfield, MO;Coloring Agent15;87979;S2;F10;686;Bag;686
Springfield, MO;Coloring Agent15;87979;S2;F12;1210;Box;1210
Springfield, MO;Coloring Agent15;87979;S2;F2;1432;Bag;1432
Springfield, MO;Coloring Agent15;87979;S2;F5;1409;Bag;1409
Springfield, MO;Coloring Agent15;87979;S2;F7;1280;Bag;1280
Springfield, MO;Coloring Agent15;87979;S2;F8;1824;Bag;647
Springfield, MO;Coloring Agent15;87979;S2;F8;1824;Box;1177
Springfield, MO;Coloring Agent15;87979;S3;F1;6385;Bag;5143
Springfield, MO;Coloring Agent15;87979;S3;F1;6385;Box;1242
Springfield, MO;Coloring Agent15;87979;S3;F10;3321;Bag;2126
Springfield, MO;Coloring Agent15;87979;S3;F10;3321;Box;1195
Springfield, MO;Coloring Agent15;87979;S3;F4;595;Bag;595
Springfield, MO;Coloring Agent15;87979;S3;F6;6723;Bag;6723
Springfield, MO;Coloring Agent15;87979;S3;F7;1240;Box;1240
Springfield, MO;Coloring Agent15;87979;S3;F8;1885;Bag;1885
Springfield, MO;Coloring Agent15;87979;S3;F9;5365;Bag;5365
Springfield, MO;Coloring Agent15;87979;S4;F1;2499;Bag;1414
Springfield, MO;Coloring Agent15;87979;S4;F1;2499;Box;1085
Springfield, MO;Coloring Agent15;87979;S4;F11;1213;Bag;1213
Springfield, MO;Coloring Agent15;87979;S4;F12;404;Box;404
Springfield, MO;Coloring Agent15;87979;S4;F2;1155;Bag;1155
Springfield, MO;Coloring Agent15;87979;S4;F4;1083;Bag;1083
Springfield, MO;Coloring Agent15;87979;S4;F7;1230;Box;1230
Springfield, MO;Coloring Agent15;87979;S4;F8;1211;Bag;1211
Springfield, MO;Coloring Agent15;87979;S5;F1;1336;Bag;1336
Springfield, MO;Coloring Agent15;87979;S5;F12;696;Box;696
Springfield, MO;Coloring Agent15;87979;S5;F3;1494;Bag;1278
Springfield, MO;Coloring Agent15;87979;S5;F3;1494;Box;216
Springfield, MO;Coloring Agent15;87979;S5;F4;2473;Bag;1283
Springfield, MO;Coloring Agent15;87979;S5;F4;2473;Box;1190
Springfield, MO;Coloring Agent15;87979;S5;F5;1105;Bag;1105
Springfield, MO;Coloring Agent15;87979;S5;F6;3854;Bag;3854
Springfield, MO;Coloring Agent15;87979;S5;F9;1361;Bag;1361
Springfield, MO;Coloring Agent16;51334;S1;F1;1155;Box;1155
Springfield, MO;Coloring Agent16;51334;S1;F11;57;Bag;57
Springfield, MO;Coloring Agent16;51334;S1;F12;3465;Bag;3465
Springfield, MO;Coloring Agent16;51334;S1;F2;2133;Bag;2133
Springfield, MO;Coloring Agent16;51334;S1;F3;2347;Bag;2347
Springfield, MO;Coloring Agent16;51334;S1;F4;930;Bag;930
Springfield, MO;Coloring Agent16;51334;S1;F5;955;Box;955
Springfield, MO;Coloring Agent16;51334;S1;F9;1237;Bag;1237
Springfield, MO;Coloring Agent16;51334;S2;F1;2192;Bag;2192
Springfield, MO;Coloring Agent16;51334;S2;F10;935;Box;935
Springfield, MO;Coloring Agent16;51334;S2;F11;391;Box;391
Springfield, MO;Coloring Agent16;51334;S2;F12;1723;Bag;1723
Springfield, MO;Coloring Agent16;51334;S2;F3;654;Bag;654
Springfield, MO;Coloring Agent16;51334;S3;F12;2797;Bag;2797
Springfield, MO;Coloring Agent16;51334;S3;F2;2110;Box;2110
Springfield, MO;Coloring Agent16;51334;S3;F3;1036;Bag;1036
Springfield, MO;Coloring Agent16;51334;S3;F4;1022;Bag;1022
Springfield, MO;Coloring Agent16;51334;S3;F5;1247;Bag;1247
Springfield, MO;Coloring Agent16;51334;S3;F9;1014;Bag;1014
Springfield, MO;Coloring Agent16;51334;S4;F1;1075;Bag;1075
Springfield, MO;Coloring Agent16;51334;S4;F12;5060;Bag;5060
Springfield, MO;Coloring Agent16;51334;S4;F3;3516;Bag;3516
Springfield, MO;Coloring Agent16;51334;S4;F5;1110;Box;1110
Springfield, MO;Coloring Agent16;51334;S4;F7;2375;Bag;2375
Springfield, MO;Coloring Agent16;51334;S4;F8;975;Bag;975
Springfield, MO;Coloring Agent16;51334;S5;F10;1268;Bag;1268
Springfield, MO;Coloring Agent16;51334;S5;F11;1400;Bag;1400
Springfield, MO;Coloring Agent16;51334;S5;F12;4152;Bag;4152
Springfield, MO;Coloring Agent16;51334;S5;F2;1199;Bag;1199
Springfield, MO;Coloring Agent16;51334;S5;F6;1395;Bag;1395
Springfield, MO;Coloring Agent16;51334;S5;F8;304;Bag;304
Springfield, MO;Coloring Agent16;51334;S5;F9;105;Bag;105
Springfield, MO;Coloring Agent17;12374;S1;F1;2318;Bag;2318
Springfield, MO;Coloring Agent17;12374;S1;F4;374;Bag;374
Springfield, MO;Coloring Agent17;12374;S2;F1;862;Bag;862
Springfield, MO;Coloring Agent17;12374;S2;F12;174;Bag;174
Springfield, MO;Coloring Agent17;12374;S3;F1;4690;Bag;4690
Springfield, MO;Coloring Agent17;12374;S3;F12;714;Bag;714
Springfield, MO;Coloring Agent17;12374;S4;F1;1120;Bag;1120
Springfield, MO;Coloring Agent17;12374;S4;F12;225;Bag;225
Springfield, MO;Coloring Agent17;12374;S5;F1;1723;Bag;1723
Springfield, MO;Coloring Agent17;12374;S5;F12;93;Bag;93
Springfield, MO;Coloring Agent17;12374;S5;F2;81;Bag;81
Springfield, MO;Coloring Agent18;17132;S1;F11;2310;Bag;2310
Springfield, MO;Coloring Agent18;17132;S1;F7;1581;Bag;1581
Springfield, MO;Coloring Agent18;17132;S2;F10;982;Bag;982
Springfield, MO;Coloring Agent18;17132;S2;F11;1386;Bag;218
Springfield, MO;Coloring Agent18;17132;S2;F11;1386;Box;1168
Springfield, MO;Coloring Agent18;17132;S2;F8;217;Bag;217
Springfield, MO;Coloring Agent18;17132;S3;F11;2414;Bag;2414
Springfield, MO;Coloring Agent18;17132;S3;F6;599;Box;599
Springfield, MO;Coloring Agent18;17132;S3;F7;369;Bag;369
Springfield, MO;Coloring Agent18;17132;S4;F11;559;Bag;559
Springfield, MO;Coloring Agent18;17132;S4;F3;610;Bag;610
Springfield, MO;Coloring Agent18;17132;S4;F7;581;Bag;581
Springfield, MO;Coloring Agent18;17132;S4;F8;1126;Bag;1126
Springfield, MO;Coloring Agent18;17132;S5;F10;1064;Box;1064
